Year,Month,State,Species,Metric Tons,Pounds,$
2011,Mar,Texas,"SNAPPER, SILK",0.3,733,"1,744"
1990,Mar,Texas,"SNAPPER, VERMILION",8.3,"18,384","30,184"
1991,Mar,Texas,"SNAPPER, VERMILION",0.4,905,781
1992,Mar,Texas,"SNAPPER, VERMILION",5.5,"12,080","21,772"
1993,Mar,Texas,"SNAPPER, VERMILION",16.6,"36,605","62,154"
1994,Mar,Texas,"SNAPPER, VERMILION",18.7,"41,175","68,460"
1995,Mar,Texas,"SNAPPER, VERMILION",14.7,"32,360","53,930"
1996,Mar,Texas,"SNAPPER, VERMILION",14.9,"32,836","62,861"
1997,Mar,Texas,"SNAPPER, VERMILION",11.6,"25,629","44,462"
1998,Mar,Texas,"SNAPPER, VERMILION",19.9,"43,905","88,883"
1999,Mar,Texas,"SNAPPER, VERMILION",24.6,"54,321","109,865"
2000,Mar,Texas,"SNAPPER, VERMILION",19.6,"43,301","84,069"
2001,Mar,Texas,"SNAPPER, VERMILION",17.7,"38,995","79,889"
2002,Mar,Texas,"SNAPPER, VERMILION",7.6,"16,805","34,611"
2003,Mar,Texas,"SNAPPER, VERMILION",8.2,"17,981","34,863"
2004,Mar,Texas,"SNAPPER, VERMILION",19.1,"42,037","87,889"
2005,Mar,Texas,"SNAPPER, VERMILION",13.1,"28,960","60,234"
2006,Mar,Texas,"SNAPPER, VERMILION",11.3,"24,833","65,102"
2007,Mar,Texas,"SNAPPER, VERMILION",35.6,"78,378","202,245"
2008,Mar,Texas,"SNAPPER, VERMILION",21.5,"47,339","131,720"
2009,Mar,Texas,"SNAPPER, VERMILION",30.8,"67,808","166,071"
2010,Mar,Texas,"SNAPPER, VERMILION",25,"55,089","150,399"
2011,Mar,Texas,"SNAPPER, VERMILION",25.4,"55,954","156,166"
2012,Mar,Texas,"SNAPPER, VERMILION",21.3,"46,979","145,264"
2013,Mar,Texas,"SNAPPER, VERMILION",5.7,"12,600","37,533"
2014,Mar,Texas,"SNAPPER, VERMILION",9.3,"20,464","62,589"
2015,Mar,Texas,"SNAPPER, VERMILION",11.9,"26,156","83,272"
2016,Mar,Texas,"SNAPPER, VERMILION",6,"13,276","41,335"
1990,Mar,Texas,SNAPPERS,3.1,"6,811","13,506"
1992,Mar,Texas,SNAPPERS,0.5,"1,007","1,725"
1993,Mar,Texas,SNAPPERS,11.3,"24,813","38,866"
1994,Mar,Texas,SNAPPERS,1.1,"2,325","5,073"
1995,Mar,Texas,SNAPPERS,8.2,"18,063","40,431"
1996,Mar,Texas,SNAPPERS,1.9,"4,275","8,025"
1997,Mar,Texas,SNAPPERS,10.5,"23,041","19,285"
1998,Mar,Texas,SNAPPERS,2.8,"6,175","13,195"
2002,Mar,Texas,SNAPPERS,0,80,162
2004,Mar,Texas,SNAPPERS,1.3,"2,835","7,373"
2006,Mar,Texas,SNAPPERS,0.1,297,575
2007,Mar,Texas,SNAPPERS,0.1,315,748
2002,Apr,Alabama,"SNAPPER, GRAY",0,7,2
2003,Apr,Alabama,"SNAPPER, GRAY",0,43,70
2005,Apr,Alabama,"SNAPPER, GRAY",0,102,133
2006,Apr,Alabama,"SNAPPER, GRAY",0,64,136
2002,Apr,Alabama,"SNAPPER, LANE",0,5,11
2003,Apr,Alabama,"SNAPPER, LANE",0,21,54
2004,Apr,Alabama,"SNAPPER, LANE",0,18,41
2006,Apr,Alabama,"SNAPPER, LANE",0,86,204
2008,Apr,Alabama,"SNAPPER, LANE",0,50,141
2009,Apr,Alabama,"SNAPPER, LANE",0,73,180
2010,Apr,Alabama,"SNAPPER, LANE",0,80,194
1990,Apr,Alabama,"SNAPPER, RED",0.8,"1,865","5,006"
1991,Apr,Alabama,"SNAPPER, RED",2.6,"5,669","15,587"
1992,Apr,Alabama,"SNAPPER, RED",4.8,"10,536","25,028"
1993,Apr,Alabama,"SNAPPER, RED",3.9,"8,507","17,409"
1994,Apr,Alabama,"SNAPPER, RED",8.3,"18,325","40,595"
1995,Apr,Alabama,"SNAPPER, RED",6.8,"14,975","32,408"
1998,Apr,Alabama,"SNAPPER, RED",3.9,"8,609","20,883"
1999,Apr,Alabama,"SNAPPER, RED",6.2,"13,757","28,271"
2000,Apr,Alabama,"SNAPPER, RED",4.6,"10,033","22,575"
2001,Apr,Alabama,"SNAPPER, RED",13.6,"29,957","74,849"
2002,Apr,Alabama,"SNAPPER, RED",9.6,"21,136","47,201"
2003,Apr,Alabama,"SNAPPER, RED",6.4,"14,183","38,811"
2004,Apr,Alabama,"SNAPPER, RED",12.9,"28,467","79,187"
2005,Apr,Alabama,"SNAPPER, RED",10.5,"23,210","71,986"
2006,Apr,Alabama,"SNAPPER, RED",9.2,"20,335","59,932"
2007,Apr,Alabama,"SNAPPER, RED",2.5,"5,589","20,746"
2009,Apr,Alabama,"SNAPPER, RED",3,"6,655","23,593"
2010,Apr,Alabama,"SNAPPER, RED",5.3,"11,676","48,277"
2011,Apr,Alabama,"SNAPPER, RED",3.1,"6,758","27,406"
2014,Apr,Alabama,"SNAPPER, RED",5.3,"11,750","51,893"
2016,Apr,Alabama,"SNAPPER, RED",19.9,"43,955","190,499"
1990,Apr,Alabama,"SNAPPER, VERMILION",2.3,"5,075","9,897"
1991,Apr,Alabama,"SNAPPER, VERMILION",0.2,405,626
1992,Apr,Alabama,"SNAPPER, VERMILION",0.6,"1,348","2,191"
1993,Apr,Alabama,"SNAPPER, VERMILION",0.3,685,"1,178"
1994,Apr,Alabama,"SNAPPER, VERMILION",0.5,"1,034","1,861"
1995,Apr,Alabama,"SNAPPER, VERMILION",0.2,450,825
1999,Apr,Alabama,"SNAPPER, VERMILION",0.4,913,"1,598"
2000,Apr,Alabama,"SNAPPER, VERMILION",0.4,966,"1,931"
2001,Apr,Alabama,"SNAPPER, VERMILION",0.9,"2,008","4,210"
2002,Apr,Alabama,"SNAPPER, VERMILION",1.4,"3,036","6,003"
2003,Apr,Alabama,"SNAPPER, VERMILION",1.4,"3,137","7,296"
2004,Apr,Alabama,"SNAPPER, VERMILION",3.3,"7,279","17,196"
2005,Apr,Alabama,"SNAPPER, VERMILION",2.6,"5,716","15,124"
2006,Apr,Alabama,"SNAPPER, VERMILION",8.6,"18,929","52,629"
2008,Apr,Alabama,"SNAPPER, VERMILION",4.7,"10,276","28,983"
2009,Apr,Alabama,"SNAPPER, VERMILION",10.2,"22,516","60,055"
2010,Apr,Alabama,"SNAPPER, VERMILION",5.4,"12,004","33,272"
2011,Apr,Alabama,"SNAPPER, VERMILION",11.8,"25,947","78,553"
2012,Apr,Alabama,"SNAPPER, VERMILION",5.6,"12,433","38,611"
2013,Apr,Alabama,"SNAPPER, VERMILION",1.2,"2,602","8,468"
2016,Apr,Alabama,"SNAPPER, VERMILION",2.1,"4,632","15,610"
2002,Apr,Alabama,SNAPPERS,0,33,33
2002,Apr,Florida West Coast,"SNAPPER, BLACK",0,12,9
2007,Apr,Florida West Coast,"SNAPPER, BLACK",0,68,84
1995,Apr,Florida West Coast,"SNAPPER, BLACKFIN",0,45,83
1997,Apr,Florida West Coast,"SNAPPER, BLACKFIN",0.1,226,426
1998,Apr,Florida West Coast,"SNAPPER, BLACKFIN",0.2,496,"1,024"
2002,Apr,Florida West Coast,"SNAPPER, BLACKFIN",0.2,469,979
2006,Apr,Florida West Coast,"SNAPPER, BLACKFIN",0.8,"1,680","4,347"
2011,Apr,Florida West Coast,"SNAPPER, BLACKFIN",1,"2,139","6,485"
2012,Apr,Florida West Coast,"SNAPPER, BLACKFIN",0.3,762,"2,131"
2015,Apr,Florida West Coast,"SNAPPER, BLACKFIN",0.5,"1,005","3,130"
1991,Apr,Florida West Coast,"SNAPPER, CUBERA",0.2,333,248
1998,Apr,Florida West Coast,"SNAPPER, CUBERA",0.2,495,622
2001,Apr,Florida West Coast,"SNAPPER, CUBERA",0.1,211,157
2002,Apr,Florida West Coast,"SNAPPER, CUBERA",0,9,18
2006,Apr,Florida West Coast,"SNAPPER, CUBERA",0.1,143,102
2011,Apr,Florida West Coast,"SNAPPER, CUBERA",0.1,263,396
2016,Apr,Florida West Coast,"SNAPPER, CUBERA",0.1,143,400
1998,Apr,Florida West Coast,"SNAPPER, DOG",0,77,122
2001,Apr,Florida West Coast,"SNAPPER, DOG",0.1,231,168
2002,Apr,Florida West Coast,"SNAPPER, DOG",0,97,102
2004,Apr,Florida West Coast,"SNAPPER, DOG",0,46,39
2015,Apr,Florida West Coast,"SNAPPER, DOG",0.1,114,240
1990,Apr,Florida West Coast,"SNAPPER, GRAY",8.9,"19,695","31,524"
1991,Apr,Florida West Coast,"SNAPPER, GRAY",11.7,"25,854","40,553"
1992,Apr,Florida West Coast,"SNAPPER, GRAY",10.9,"24,070","40,125"
1993,Apr,Florida West Coast,"SNAPPER, GRAY",12.7,"28,013","48,135"
1994,Apr,Florida West Coast,"SNAPPER, GRAY",16.7,"36,719","64,394"
1995,Apr,Florida West Coast,"SNAPPER, GRAY",12.7,"28,035","49,705"
1996,Apr,Florida West Coast,"SNAPPER, GRAY",10.5,"23,207","44,952"
1997,Apr,Florida West Coast,"SNAPPER, GRAY",7.1,"15,612","29,934"
1998,Apr,Florida West Coast,"SNAPPER, GRAY",8.2,"18,155","36,712"
1999,Apr,Florida West Coast,"SNAPPER, GRAY",11,"24,173","45,224"
2000,Apr,Florida West Coast,"SNAPPER, GRAY",7.5,"16,635","31,973"
2001,Apr,Florida West Coast,"SNAPPER, GRAY",8.4,"18,575","37,581"
2002,Apr,Florida West Coast,"SNAPPER, GRAY",12.8,"28,276","53,548"
2003,Apr,Florida West Coast,"SNAPPER, GRAY",8.4,"18,555","37,040"
2004,Apr,Florida West Coast,"SNAPPER, GRAY",8.1,"17,964","34,916"
2005,Apr,Florida West Coast,"SNAPPER, GRAY",6.8,"15,087","30,102"
2006,Apr,Florida West Coast,"SNAPPER, GRAY",7.6,"16,679","36,497"
2007,Apr,Florida West Coast,"SNAPPER, GRAY",6.9,"15,118","36,325"
2008,Apr,Florida West Coast,"SNAPPER, GRAY",5.5,"12,040","27,610"
2009,Apr,Florida West Coast,"SNAPPER, GRAY",5.7,"12,590","28,459"
2010,Apr,Florida West Coast,"SNAPPER, GRAY",9.9,"21,897","53,754"
2011,Apr,Florida West Coast,"SNAPPER, GRAY",4.1,"9,147","22,547"
2012,Apr,Florida West Coast,"SNAPPER, GRAY",6.8,"14,952","37,874"
2013,Apr,Florida West Coast,"SNAPPER, GRAY",5.8,"12,739","32,819"
2014,Apr,Florida West Coast,"SNAPPER, GRAY",6.2,"13,577","36,352"
2015,Apr,Florida West Coast,"SNAPPER, GRAY",6.3,"13,801","38,116"
2016,Apr,Florida West Coast,"SNAPPER, GRAY",6.7,"14,804","41,889"
1990,Apr,Florida West Coast,"SNAPPER, LANE",2.1,"4,549","5,104"
1991,Apr,Florida West Coast,"SNAPPER, LANE",9.2,"20,343","25,545"
1992,Apr,Florida West Coast,"SNAPPER, LANE",4.1,"8,982","9,975"
1993,Apr,Florida West Coast,"SNAPPER, LANE",4.2,"9,266","10,646"
1994,Apr,Florida West Coast,"SNAPPER, LANE",4.3,"9,379","10,962"
1995,Apr,Florida West Coast,"SNAPPER, LANE",2.9,"6,307","6,789"
1996,Apr,Florida West Coast,"SNAPPER, LANE",2,"4,376","5,337"
1997,Apr,Florida West Coast,"SNAPPER, LANE",1.9,"4,283","4,983"
1998,Apr,Florida West Coast,"SNAPPER, LANE",1.5,"3,381","4,730"
1999,Apr,Florida West Coast,"SNAPPER, LANE",2.6,"5,706","6,640"
2000,Apr,Florida West Coast,"SNAPPER, LANE",2.1,"4,669","5,707"
2001,Apr,Florida West Coast,"SNAPPER, LANE",1.3,"2,767","4,015"
2002,Apr,Florida West Coast,"SNAPPER, LANE",1.7,"3,766","5,266"
2003,Apr,Florida West Coast,"SNAPPER, LANE",1.2,"2,581","4,155"
2004,Apr,Florida West Coast,"SNAPPER, LANE",0.8,"1,698","2,786"
2005,Apr,Florida West Coast,"SNAPPER, LANE",0.3,613,"1,248"
2006,Apr,Florida West Coast,"SNAPPER, LANE",0.9,"1,964","3,538"
2007,Apr,Florida West Coast,"SNAPPER, LANE",0.5,"1,087","2,305"
2008,Apr,Florida West Coast,"SNAPPER, LANE",0.6,"1,317","3,182"
2009,Apr,Florida West Coast,"SNAPPER, LANE",0.9,"1,998","4,223"
2010,Apr,Florida West Coast,"SNAPPER, LANE",0.4,953,"2,192"
2011,Apr,Florida West Coast,"SNAPPER, LANE",0.3,621,"1,375"
2012,Apr,Florida West Coast,"SNAPPER, LANE",1,"2,113","4,373"
2013,Apr,Florida West Coast,"SNAPPER, LANE",0.6,"1,268","3,365"
2014,Apr,Florida West Coast,"SNAPPER, LANE",0.8,"1,783","4,032"
2015,Apr,Florida West Coast,"SNAPPER, LANE",1.4,"3,025","6,463"
2016,Apr,Florida West Coast,"SNAPPER, LANE",1.6,"3,589","8,322"
1990,Apr,Florida West Coast,"SNAPPER, MUTTON",9.2,"20,330","37,325"
1991,Apr,Florida West Coast,"SNAPPER, MUTTON",9.7,"21,455","40,986"
1992,Apr,Florida West Coast,"SNAPPER, MUTTON",8.3,"18,281","32,711"
1993,Apr,Florida West Coast,"SNAPPER, MUTTON",10.2,"22,424","38,149"
1994,Apr,Florida West Coast,"SNAPPER, MUTTON",11.1,"24,451","44,395"
1995,Apr,Florida West Coast,"SNAPPER, MUTTON",5.8,"12,718","22,889"
1996,Apr,Florida West Coast,"SNAPPER, MUTTON",6.7,"14,806","28,419"
1997,Apr,Florida West Coast,"SNAPPER, MUTTON",15.2,"33,574","56,401"
1998,Apr,Florida West Coast,"SNAPPER, MUTTON",4.5,"10,019","20,288"
1999,Apr,Florida West Coast,"SNAPPER, MUTTON",6.6,"14,510","27,113"
2000,Apr,Florida West Coast,"SNAPPER, MUTTON",8.1,"17,801","32,887"
2001,Apr,Florida West Coast,"SNAPPER, MUTTON",8.6,"19,010","36,118"
2002,Apr,Florida West Coast,"SNAPPER, MUTTON",6.9,"15,191","26,952"
2003,Apr,Florida West Coast,"SNAPPER, MUTTON",8.2,"18,144","34,101"
2004,Apr,Florida West Coast,"SNAPPER, MUTTON",10.6,"23,417","40,422"
2005,Apr,Florida West Coast,"SNAPPER, MUTTON",13,"28,730","55,829"
2006,Apr,Florida West Coast,"SNAPPER, MUTTON",10.1,"22,335","45,898"
2007,Apr,Florida West Coast,"SNAPPER, MUTTON",4.2,"9,153","22,399"
2008,Apr,Florida West Coast,"SNAPPER, MUTTON",6.4,"14,070","33,094"
2009,Apr,Florida West Coast,"SNAPPER, MUTTON",4.1,"8,993","22,222"
2010,Apr,Florida West Coast,"SNAPPER, MUTTON",2.8,"6,147","17,551"
2011,Apr,Florida West Coast,"SNAPPER, MUTTON",2.9,"6,491","17,140"
2012,Apr,Florida West Coast,"SNAPPER, MUTTON",6.4,"14,058","34,285"
2013,Apr,Florida West Coast,"SNAPPER, MUTTON",4.8,"10,584","29,492"
2014,Apr,Florida West Coast,"SNAPPER, MUTTON",5,"10,952","29,868"
2015,Apr,Florida West Coast,"SNAPPER, MUTTON",9.9,"21,931","53,081"
2016,Apr,Florida West Coast,"SNAPPER, MUTTON",3.3,"7,339","21,791"
1991,Apr,Florida West Coast,"SNAPPER, QUEEN",0.2,380,739
1992,Apr,Florida West Coast,"SNAPPER, QUEEN",2.6,"5,641","11,204"
1993,Apr,Florida West Coast,"SNAPPER, QUEEN",2.4,"5,254","8,993"
1994,Apr,Florida West Coast,"SNAPPER, QUEEN",0.2,504,"1,051"
1995,Apr,Florida West Coast,"SNAPPER, QUEEN",0.4,791,"1,586"
1996,Apr,Florida West Coast,"SNAPPER, QUEEN",1.6,"3,585","7,258"
1997,Apr,Florida West Coast,"SNAPPER, QUEEN",0.3,578,"1,191"
1998,Apr,Florida West Coast,"SNAPPER, QUEEN",0.2,436,"1,028"
1999,Apr,Florida West Coast,"SNAPPER, QUEEN",0.5,"1,186","2,474"
2000,Apr,Florida West Coast,"SNAPPER, QUEEN",0.4,904,"1,858"
2001,Apr,Florida West Coast,"SNAPPER, QUEEN",0.3,590,"1,587"
2002,Apr,Florida West Coast,"SNAPPER, QUEEN",0.6,"1,270","2,746"
2003,Apr,Florida West Coast,"SNAPPER, QUEEN",0.1,188,470
2004,Apr,Florida West Coast,"SNAPPER, QUEEN",0.2,493,"1,012"
2005,Apr,Florida West Coast,"SNAPPER, QUEEN",0.8,"1,663","4,672"
2006,Apr,Florida West Coast,"SNAPPER, QUEEN",0.4,847,"2,187"
2007,Apr,Florida West Coast,"SNAPPER, QUEEN",0.1,165,430
2008,Apr,Florida West Coast,"SNAPPER, QUEEN",1.5,"3,260","9,637"
2009,Apr,Florida West Coast,"SNAPPER, QUEEN",0.3,566,"1,655"
2010,Apr,Florida West Coast,"SNAPPER, QUEEN",0.7,"1,498","5,274"
2011,Apr,Florida West Coast,"SNAPPER, QUEEN",0.3,615,"1,823"
2012,Apr,Florida West Coast,"SNAPPER, QUEEN",0.3,659,"1,939"
2013,Apr,Florida West Coast,"SNAPPER, QUEEN",0.1,268,918
2014,Apr,Florida West Coast,"SNAPPER, QUEEN",0.1,198,640
2015,Apr,Florida West Coast,"SNAPPER, QUEEN",0.2,384,"1,371"
2016,Apr,Florida West Coast,"SNAPPER, QUEEN",0.1,111,378
1990,Apr,Florida West Coast,"SNAPPER, RED",17.6,"38,893","119,963"
1991,Apr,Florida West Coast,"SNAPPER, RED",29.4,"64,911","197,468"
1992,Apr,Florida West Coast,"SNAPPER, RED",29.3,"64,534","165,001"
1993,Apr,Florida West Coast,"SNAPPER, RED",33.4,"73,656","155,218"
1994,Apr,Florida West Coast,"SNAPPER, RED",46,"101,469","231,460"
1995,Apr,Florida West Coast,"SNAPPER, RED",15.5,"34,249","69,085"
1996,Apr,Florida West Coast,"SNAPPER, RED",10.5,"23,074","53,715"
1997,Apr,Florida West Coast,"SNAPPER, RED",1,"2,122","4,887"
1998,Apr,Florida West Coast,"SNAPPER, RED",16,"35,361","82,470"
1999,Apr,Florida West Coast,"SNAPPER, RED",48.8,"107,662","239,681"
2000,Apr,Florida West Coast,"SNAPPER, RED",29.1,"64,228","150,275"
2001,Apr,Florida West Coast,"SNAPPER, RED",40.7,"89,780","235,492"
2002,Apr,Florida West Coast,"SNAPPER, RED",54.7,"120,559","287,835"
2003,Apr,Florida West Coast,"SNAPPER, RED",53.4,"117,679","305,595"
2004,Apr,Florida West Coast,"SNAPPER, RED",54.7,"120,654","324,226"
2005,Apr,Florida West Coast,"SNAPPER, RED",27,"59,601","174,825"
2006,Apr,Florida West Coast,"SNAPPER, RED",23.1,"50,919","155,291"
2007,Apr,Florida West Coast,"SNAPPER, RED",45.1,"99,385","346,436"
2008,Apr,Florida West Coast,"SNAPPER, RED",44.9,"98,949","349,817"
2009,Apr,Florida West Coast,"SNAPPER, RED",39.7,"87,579","287,677"
2010,Apr,Florida West Coast,"SNAPPER, RED",45,"99,302","372,318"
2011,Apr,Florida West Coast,"SNAPPER, RED",55,"121,186","410,899"
2012,Apr,Florida West Coast,"SNAPPER, RED",68.1,"150,113","551,521"
2013,Apr,Florida West Coast,"SNAPPER, RED",63.7,"140,397","526,365"
2014,Apr,Florida West Coast,"SNAPPER, RED",112.5,"248,059","963,611"
2015,Apr,Florida West Coast,"SNAPPER, RED",85.4,"188,297","775,533"
2016,Apr,Florida West Coast,"SNAPPER, RED",112.1,"247,028","896,376"
1990,Apr,Florida West Coast,"SNAPPER, SILK",0.9,"2,067","3,473"
1991,Apr,Florida West Coast,"SNAPPER, SILK",8.7,"19,103","28,653"
1992,Apr,Florida West Coast,"SNAPPER, SILK",3.7,"8,185","12,712"
1993,Apr,Florida West Coast,"SNAPPER, SILK",3.6,"7,864","14,949"
1994,Apr,Florida West Coast,"SNAPPER, SILK",0.4,906,"1,759"
1995,Apr,Florida West Coast,"SNAPPER, SILK",0.5,"1,075","2,238"
1996,Apr,Florida West Coast,"SNAPPER, SILK",6.5,"14,338","30,926"
1997,Apr,Florida West Coast,"SNAPPER, SILK",5.7,"12,559","27,625"
1998,Apr,Florida West Coast,"SNAPPER, SILK",0.9,"1,942","4,685"
1999,Apr,Florida West Coast,"SNAPPER, SILK",1,"2,198","4,856"
2000,Apr,Florida West Coast,"SNAPPER, SILK",2.6,"5,694","12,812"
2001,Apr,Florida West Coast,"SNAPPER, SILK",2.1,"4,729","11,944"
2002,Apr,Florida West Coast,"SNAPPER, SILK",9.1,"20,095","41,784"
2003,Apr,Florida West Coast,"SNAPPER, SILK",3.5,"7,810","19,186"
2004,Apr,Florida West Coast,"SNAPPER, SILK",1.9,"4,113","10,049"
2005,Apr,Florida West Coast,"SNAPPER, SILK",3,"6,646","17,198"
2006,Apr,Florida West Coast,"SNAPPER, SILK",2.7,"5,959","17,165"
2007,Apr,Florida West Coast,"SNAPPER, SILK",0.4,950,"3,084"
2008,Apr,Florida West Coast,"SNAPPER, SILK",8.9,"19,699","58,386"
2009,Apr,Florida West Coast,"SNAPPER, SILK",0.4,984,"3,026"
2010,Apr,Florida West Coast,"SNAPPER, SILK",1.1,"2,356","8,278"
2011,Apr,Florida West Coast,"SNAPPER, SILK",5.3,"11,595","39,807"
2012,Apr,Florida West Coast,"SNAPPER, SILK",1.2,"2,580","8,599"
2013,Apr,Florida West Coast,"SNAPPER, SILK",0.2,540,"1,815"
2014,Apr,Florida West Coast,"SNAPPER, SILK",0.7,"1,486","6,212"
2015,Apr,Florida West Coast,"SNAPPER, SILK",0.6,"1,350","4,802"
2016,Apr,Florida West Coast,"SNAPPER, SILK",0.2,452,"1,731"
1990,Apr,Florida West Coast,"SNAPPER, VERMILION",65.1,"143,481","274,376"
1991,Apr,Florida West Coast,"SNAPPER, VERMILION",51.9,"114,517","207,036"
1992,Apr,Florida West Coast,"SNAPPER, VERMILION",54.4,"120,025","217,310"
1993,Apr,Florida West Coast,"SNAPPER, VERMILION",29.2,"64,484","123,442"
1994,Apr,Florida West Coast,"SNAPPER, VERMILION",44.4,"97,831","171,009"
1995,Apr,Florida West Coast,"SNAPPER, VERMILION",53.4,"117,757","206,749"
1996,Apr,Florida West Coast,"SNAPPER, VERMILION",24.7,"54,348","108,550"
1997,Apr,Florida West Coast,"SNAPPER, VERMILION",36.6,"80,794","167,079"
1998,Apr,Florida West Coast,"SNAPPER, VERMILION",24.1,"53,143","115,386"
1999,Apr,Florida West Coast,"SNAPPER, VERMILION",30.2,"66,554","138,449"
2000,Apr,Florida West Coast,"SNAPPER, VERMILION",38.9,"85,740","184,694"
2001,Apr,Florida West Coast,"SNAPPER, VERMILION",25.8,"56,952","119,398"
2002,Apr,Florida West Coast,"SNAPPER, VERMILION",51.3,"112,995","210,814"
2003,Apr,Florida West Coast,"SNAPPER, VERMILION",48.7,"107,361","214,673"
2004,Apr,Florida West Coast,"SNAPPER, VERMILION",39.5,"87,083","173,536"
2005,Apr,Florida West Coast,"SNAPPER, VERMILION",49.7,"109,629","231,404"
2006,Apr,Florida West Coast,"SNAPPER, VERMILION",47.4,"104,532","263,707"
2007,Apr,Florida West Coast,"SNAPPER, VERMILION",10,"22,089","58,050"
2008,Apr,Florida West Coast,"SNAPPER, VERMILION",52.3,"115,199","283,873"
2009,Apr,Florida West Coast,"SNAPPER, VERMILION",100.8,"222,163","538,792"
2010,Apr,Florida West Coast,"SNAPPER, VERMILION",55.7,"122,831","304,563"
2011,Apr,Florida West Coast,"SNAPPER, VERMILION",123.2,"271,560","746,268"
2012,Apr,Florida West Coast,"SNAPPER, VERMILION",57.1,"125,805","364,044"
2013,Apr,Florida West Coast,"SNAPPER, VERMILION",32,"70,491","206,320"
2014,Apr,Florida West Coast,"SNAPPER, VERMILION",57.4,"126,449","333,537"
2015,Apr,Florida West Coast,"SNAPPER, VERMILION",35.5,"78,293","209,579"
2016,Apr,Florida West Coast,"SNAPPER, VERMILION",40.4,"89,010","246,145"
1990,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",110.9,"244,448","487,534"
1991,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",80.4,"177,315","460,209"
1992,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",71,"156,498","345,240"
1993,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",77.4,"170,628","339,924"
1994,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",96.1,"211,789","427,766"
1995,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",75.8,"167,127","314,520"
1996,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",50.6,"111,549","254,453"
1997,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",78,"171,980","376,153"
1998,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",44.2,"97,347","241,950"
1999,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",111.8,"246,584","503,663"
2000,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",79.5,"175,360","374,688"
2001,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",51,"112,378","261,318"
2002,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",74.1,"163,347","323,869"
2003,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",56.6,"124,752","282,567"
2004,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",60.1,"132,436","324,703"
2005,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",49.9,"109,937","282,506"
2006,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",76.1,"167,843","458,118"
2007,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",37,"81,497","257,855"
2008,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",74.2,"163,627","420,176"
2009,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",96.1,"211,803","585,597"
2010,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",70.5,"155,360","455,729"
2011,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",97.6,"215,092","640,510"
2012,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",84.7,"186,814","619,750"
2013,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",89.1,"196,521","595,007"
2014,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",97.1,"213,968","707,716"
2015,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",137.8,"303,863","929,897"
2016,Apr,Florida West Coast,"SNAPPER, YELLOWTAIL",144.7,"318,913","999,376"
1990,Apr,Florida West Coast,SNAPPERS,7.4,"16,420","36,831"
1991,Apr,Florida West Coast,SNAPPERS,8.9,"19,539","42,381"
1992,Apr,Florida West Coast,SNAPPERS,1.8,"3,953","5,548"
1993,Apr,Florida West Coast,SNAPPERS,1.6,"3,459","6,056"
1994,Apr,Florida West Coast,SNAPPERS,0.9,"1,994","2,572"
1995,Apr,Florida West Coast,SNAPPERS,0.2,415,571
1996,Apr,Florida West Coast,SNAPPERS,0.2,439,628
1997,Apr,Florida West Coast,SNAPPERS,0.1,322,415
1998,Apr,Florida West Coast,SNAPPERS,0,92,168
1999,Apr,Florida West Coast,SNAPPERS,0.1,165,198
2000,Apr,Florida West Coast,SNAPPERS,0.1,135,196
2001,Apr,Florida West Coast,SNAPPERS,0.1,151,327
2002,Apr,Florida West Coast,SNAPPERS,0.5,"1,009",793
2003,Apr,Florida West Coast,SNAPPERS,0,107,98
2004,Apr,Florida West Coast,SNAPPERS,0.1,254,312
2006,Apr,Florida West Coast,SNAPPERS,0.1,142,283
2007,Apr,Florida West Coast,SNAPPERS,0,38,48
2008,Apr,Florida West Coast,SNAPPERS,0,84,136
2015,Apr,Florida West Coast,SNAPPERS,0,40,109
1999,Apr,Louisiana,"SNAPPER, BLACK",0.6,"1,267","1,731"
2000,Apr,Louisiana,"SNAPPER, BLACK",0.4,860,"1,281"
