Year,Month,State,Species,Metric Tons,Pounds,$
1997,Mar,Florida West Coast,"SEATROUT, SPOTTED",0,100,171
2002,Mar,Florida West Coast,"SEATROUT, SPOTTED",0,8,8
1990,Mar,Louisiana,"SEATROUT, SAND",2,"4,407","3,901"
1991,Mar,Louisiana,"SEATROUT, SAND",4.8,"10,537","6,958"
1992,Mar,Louisiana,"SEATROUT, SAND",3.3,"7,329","5,119"
1993,Mar,Louisiana,"SEATROUT, SAND",7.5,"16,557","11,178"
1994,Mar,Louisiana,"SEATROUT, SAND",16.9,"37,301","24,491"
1995,Mar,Louisiana,"SEATROUT, SAND",8.5,"18,756","13,905"
1996,Mar,Louisiana,"SEATROUT, SAND",3.3,"7,279","5,894"
1997,Mar,Louisiana,"SEATROUT, SAND",4.4,"9,601","5,486"
1998,Mar,Louisiana,"SEATROUT, SAND",2.1,"4,563","4,060"
1999,Mar,Louisiana,"SEATROUT, SAND",1.7,"3,841","2,792"
2000,Mar,Louisiana,"SEATROUT, SAND",8.4,"18,600","21,228"
2001,Mar,Louisiana,"SEATROUT, SAND",2.5,"5,588","6,189"
2002,Mar,Louisiana,"SEATROUT, SAND",1.8,"3,935","3,796"
2003,Mar,Louisiana,"SEATROUT, SAND",2.9,"6,438","7,314"
2004,Mar,Louisiana,"SEATROUT, SAND",2.1,"4,622","4,282"
2005,Mar,Louisiana,"SEATROUT, SAND",0.7,"1,513","1,526"
